"Country_Name","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020"
"Denmark","2.755","2.807","2.802","2.868","2.773","2.708","2.705","2.686","2.69","2.721","2.738","2.758","0","0","0","0"
"Denmark","5.411","5.427","5.447","5.476","5.511","5.535","5.561","5.581","5.603","5.617","5.66","5.648","5.666","5.684","5.702","5.72"
"Denmark","891.269","922.162","949.616","965.312","925.448","977.23","1,004.20","1,029.40","1,056.68","1,127.76","1,013.33","1,044.75","1,064.22","1,113.40","1,167.67","1,227.02"
"Denmark","56.177","54.802","54.599","53.702","53.987","54.331","54.772","55.143","56.016","58.692","51.679","51.259","50.025","50.02","50.12","50.32"
"Denmark","812.682","838.266","862.318","908.135","973.636","1,026.31","1,042.17","1,097.84","1,076.71","1,093.20","1,066.83","1,101.20","1,115.07","1,156.43","1,201.74","1,251.21"
"Denmark","51.224","49.816","49.579","50.521","56.798","57.06","56.843","58.809","57.078","56.893","54.407","54.028","52.415","51.953","51.582","51.312"
"Denmark","78.587","83.896","87.298","57.177","-48.188","-49.08","-37.967","-68.442","-20.024","34.563","-53.506","-56.446","-50.844","-43.023","-34.067","-24.187"
"Denmark","4.953","4.986","5.019","3.181","-2.811","-2.729","-2.071","-3.666","-1.061","1.799","-2.729","-2.769","-2.39","-1.933","-1.462","-0.992"
"Denmark","40.119","40.996","53.902","23.739","-25.295","-45.19","-40.499","-41.783","-34.699","-41.729","-40.029","-31.54","-28.358","-25.565","-20.144","-9.874"
"Denmark","2.561","2.533","3.221","1.355","-1.434","-2.479","-2.202","-2.211","-1.8","-2.133","-2.015","-1.537","-1.331","-1.151","-0.867","-0.406"
"Denmark","95.855","97.769","96.814","60.355","-40.886","-38.301","-26.669","-58.601","-11.517","42.683","-41.741","-42.179","-38.08","-36.345","-29.408","-19.31"
"Denmark","6.042","5.81","5.566","3.358","-2.385","-2.129","-1.455","-3.139","-0.611","2.221","-2.129","-2.069","-1.79","-1.633","-1.262","-0.792"
"Denmark","150.104","18.835","-80.252","-119.841","-101.294","-59.179","20.699","124.974","64.09","69.683","123.189","179.635","230.479","273.502","307.569","331.756"
"Denmark","9.461","1.119","-4.614","-6.667","-5.909","-3.29","1.129","6.695","3.397","3.626","6.283","8.813","10.834","12.287","13.202","13.605"
"Denmark","593.352","530.743","475.504","600.127","691.988","771.235","850.862","850.553","849.761","867.947","921.453","977.899","1,028.74","1,071.77","1,105.83","1,130.02"
"Denmark","37.399","31.541","27.339","33.386","40.368","42.879","46.409","45.563","45.047","45.17","46.993","47.979","48.358","48.149","47.466","46.342"
"Denmark","1,586.54","1,682.71","1,739.26","1,797.55","1,714.22","1,798.65","1,833.40","1,866.78","1,886.39","1,921.50","1,960.83","2,038.19","2,127.36","2,225.93","2,329.76","2,438.44"
"Denmark","11.268","8.923","4.422","9.409","10.617","18.321","19.608","18.129","24.206","21.426","20.326","21.546","21.796","21.998","22.035","22.305"
"Denmark","4.259","3.153","1.384","2.669","3.32","5.729","5.742","5.625","7.207","6.258","6.984","7.16","6.892","6.603","6.298","6.033"
"Djibouti","77.76","81.463","85.601","90.571","95.127","98.444","102.842","107.822","113.213","120.006","127.807","136.753","146.463","156.861","167.842","177.912"
"Djibouti","3.111","4.763","5.079","5.806","5.031","3.487","4.467","4.842","5.001","6","6.5","7","7.1","7.1","7","6"
"Djibouti","125.939","136.604","150.658","174.801","186.449","200.578","220.222","240.569","258.658","282.403","309.782","343.068","380.286","421.541","464.581","507.229"
"Djibouti","0.709","0.769","0.848","0.984","1.049","1.129","1.239","1.354","1.455","1.589","1.743","1.93","2.14","2.372","2.614","2.854"
"Djibouti","161.959","167.688","176","193","196","203.747","214.137","223.118","228.47","235.324","242.384","250.867","259.647","268.735","276.797","285.101"
"Djibouti","106,142.89","108,169.33","110,567.48","113,800.20","116,269.69","117,047.07","118,944.92","121,307.84","123,904.68","127,761.63","132,360.06","137,767.76","143,530.42","149,534.13","155,643.50","160,488.43"
"Djibouti","171,907.79","181,387.17","194,598.77","219,634.38","227,888.60","238,479.76","254,704.58","270,659.34","283,084.68","300,653.56","320,818.99","345,613.80","372,672.87","401,850.48","430,816.55","457,553.99"
"Djibouti","967.29","1,020.63","1,094.97","1,235.84","1,282.28","1,341.88","1,433.17","1,522.95","1,592.86","1,691.72","1,805.18","1,944.70","2,096.96","2,261.13","2,424.12","2,574.56"
"Djibouti","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Djibouti","1.577","1.703","1.837","1.982","2.098","2.197","2.343","2.501","2.669","2.876","3.093","3.349","3.649","3.988","4.36","4.722"
"Djibouti","2,152.88","2,261.40","2,373.05","2,490.34","2,563.70","2,612.38","2,709.54","2,814.27","2,921.37","3,061.79","3,203.12","3,373.62","3,575.99","3,802.10","4,043.44","4,259.20"
"Djibouti","0.002","0.002","0.002","0.002","0.003","0.002","0.002","0.003","0.003","0.003","0.003","0.003","0.003","0.003","0.003","0.003"
"Djibouti","79.85","80.21","82.004","88.195","88.89","91.288","94.003","96.174","96.901","98.195","100.158","102.446","104.215","105.692","106.547","107.427"
"Djibouti","26.112","36.924","45.228","47.767","38.79","20.65","25.168","28.123","40.544","44.097","53.359","54.474","37.408","31.536","29.834","29.675"
"Djibouti","22.915","25.387","23.81","23.456","29.448","21.292","11.431","7.801","17.25","18.498","21.944","27.599","20.149","15.597","14.962","14.157"
"Djibouti","111.026","114.877","120.586","135.004","137.263","142.691","149.931","155.534","159.265","163.941","168.86","174.77","180.887","187.218","192.834","198.619"
"Djibouti","3.112","3.469","4.97","11.957","1.674","3.954","5.074","3.738","2.399","2.936","3","3.5","3.5","3.5","3","3"
"Djibouti","112.878","116.765","126.303","137.985","140.974","144.918","155.96","157.618","161.636","166.101","171.084","176.217","181.503","186.948","192.557","198.333"
"Djibouti","3.483","3.444","8.168","9.249","2.166","2.798","7.62","1.063","2.549","2.762","3","3","3","3","3","3"
"Djibouti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Djibouti","13.755","23.411","17.295","8.477","-22.699","-20.199","29.962","27.095","3.89","8.427","25.422","-1.397","-8.893","-3.67","2.384","4.399"
"Djibouti","13.755","23.411","17.295","8.477","-22.699","-20.199","29.962","27.095","3.89","8.427","25.422","-1.397","-8.893","-3.67","2.384","4.399"
"Djibouti","11.268","4.828","-2.051","4.807","6.565","1.368","-5.103","4.59","3.642","2.143","13.962","3.845","3.589","4.335","5.318","5.745"
"Djibouti","0.79","34.957","0.265","8.069","10.708","5.853","3.629","22.139","-0.997","4.828","-1.746","2.634","4.96","3.88","4.488","4.488"
"Djibouti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Djibouti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Djibouti","0.733","0.753","0.774","0.796","0.818","0.841","0.865","0.889","0.914","0.939","0.966","0.993","1.02","1.049","1.078","1.109"
"Djibouti","46.714","47.742","53.002","73.092","68.953","70.439","75.166","82.904","82.258","100.408","114.666","118.336","122.488","116.773","125.125","140.375"
"Djibouti","37.093","34.949","35.18","41.814","36.982","35.118","34.132","34.462","31.802","35.555","37.015","34.493","32.209","27.701","26.933","27.675"
"Djibouti","46.383","51.083","56.885","70.955","78.562","73.054","78.18","89.473","97.425","129.995","150.371","163.695","139.174","136.671","143.887","151.108"
"Djibouti","36.83","37.395","37.758","40.592","42.136","36.422","35.501","37.192","37.665","46.032","48.541","47.715","36.597","32.422","30.971","29.791"
"Djibouti","0.331","-3.341","-3.883","2.137","-9.609","-2.615","-3.014","-6.568","-15.167","-29.587","-35.705","-45.359","-16.686","-19.898","-18.762","-10.733"
"Djibouti","0.263","-2.446","-2.578","1.223","-5.154","-1.304","-1.369","-2.73","-5.864","-10.477","-11.526","-13.222","-4.388","-4.72","-4.039","-2.116"
"Djibouti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Djibouti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Djibouti","0.874","-2.729","-3.269","2.747","-8.806","-1.812","-2.269","-5.541","-14.32","-28.91","-31.246","-40.669","-10.639","-13.228","-11.45","-3.553"
"Djibouti","0.694","-1.998","-2.17","1.572","-4.723","-0.903","-1.03","-2.303","-5.536","-10.237","-10.086","-11.854","-2.798","-3.138","-2.464","-0.701"
"Djibouti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Djibouti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Djibouti","76.018","79.767","85.4","103.673","107.395","101.398","99.488","104.171","109.321","121.988","162.433","210.467","233.68","246.059","249.317","245.448"
"Djibouti","60.361","58.393","56.685","59.309","57.6","50.553","45.176","43.302","42.265","43.197","52.435","61.349","61.448","58.371","53.665","48.39"
"Djibouti","125.939","136.604","150.658","174.801","186.449","200.578","220.222","240.569","258.658","282.403","309.782","343.068","380.286","421.541","464.581","507.229"
"Djibouti","-0.023","-0.089","-0.182","-0.239","-0.098","0.007","-0.17","-0.275","-0.339","-0.407","-0.547","-0.518","-0.368","-0.376","-0.386","-0.439"
"Djibouti","-3.197","-11.536","-21.419","-24.311","-9.342","0.642","-13.738","-20.322","-23.294","-25.6","-31.394","-26.833","-17.201","-15.863","-14.775","-15.397"
"Dominica","1.007","1.054","1.121","1.2","1.186","1.194","1.194","1.179","1.186","1.232","1.266","1.307","1.331","1.356","1.381","1.407"
"Dominica","0.656","4.659","6.354","7.121","-1.17","0.673","-0.063","-1.255","0.594","3.881","2.8","3.262","1.799","1.909","1.851","1.852"
"Dominica","0.983","1.054","1.138","1.237","1.321","1.333","1.354","1.31","1.368","1.415","1.452","1.509","1.558","1.616","1.678","1.744"
"Dominica","0.364","0.39","0.421","0.458","0.489","0.494","0.501","0.485","0.507","0.524","0.538","0.559","0.577","0.598","0.621","0.646"
"Dominica","97.687","100","101.525","103.057","111.305","111.635","113.419","111.118","115.365","114.912","114.673","115.388","117.047","119.122","121.436","123.937"
"Dominica","14,171.82","14,842.56","15,796.80","16,933.64","16,747.41","16,871.99","16,873.42","16,661.69","16,760.61","17,411.08","17,898.51","18,482.42","18,814.99","19,174.08","19,528.99","19,890.58"
"Dominica","13,844.07","14,842.56","16,037.73","17,451.25","18,640.74","18,835.13","19,137.62","18,514.20","19,335.96","20,007.41","20,524.80","21,326.50","22,022.40","22,840.47","23,715.27","24,651.79"
"Dominica","5,127.43","5,497.24","5,939.90","6,463.43","6,903.98","6,975.97","7,088.01","6,857.11","7,161.47","7,410.15","7,601.78","7,898.70","8,156.44","8,459.44","8,783.44","9,130.29"
"Dominica","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Dominica","0.546","0.589","0.643","0.703","0.7","0.713","0.727","0.732","0.748","0.79","0.82","0.857","0.887","0.923","0.96","0.999"
"Dominica","7,690.09","8,301.53","9,070.35","9,913.84","9,879.27","10,074.36","10,283.20","10,341.21","10,572.19","11,162.91","11,588.02","12,108.30","12,541.00","13,042.91","13,573.00","14,122.38"
"Dominica","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001"
"Dominica","1.8","1.788","1.768","1.76","1.887","1.87","1.861","1.79","1.829","1.792","1.771","1.761","1.756","1.751","1.747","1.746"
"Dominica","20.092","19.178","19.441","21.098","19.381","18.38","16.573","15.238","13.697","14.894","13.781","20.105","19.115","14.175","14.675","15.175"
"Dominica","-0.795","6.403","-1.194","-7.249","-3.331","2.142","3.029","-3.534","0.372","1.734","0.966","1.248","1.769","2.268","2.596","2.938"
"Dominica","86.263","88.5","91.366","97.176","97.182","99.914","100.974","102.345","102.297","103.116","102.901","103.543","105.032","106.893","108.97","111.214"
"Dominica","1.682","2.593","3.238","6.36","0.006","2.811","1.061","1.358","-0.046","0.8","-0.208","0.623","1.438","1.772","1.943","2.059"
"Dominica","87.275","88.842","94.182","96.081","99.132","99.19","101.2","102.379","101.931","102.4","103.248","103.551","105.352","107.192","109.458","111.706"
"Dominica","2.703","1.795","6.011","2.016","3.176","0.058","2.026","1.165","-0.437","0.46","0.828","0.293","1.739","1.747","2.114","2.054"
"Dominica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dominica","1.828","-4.456","11.948","8.418","4.97","-7.209","-9.787","-6.441","-1.372","4.223","13.608","15.456","-0.957","-6.874","3.831","3.949"
"Dominica","6.195","-4.677","13.447","18.414","-2.908","-6.008","-5.898","-10.015","-3.706","1.804","7.906","18.27","-2.009","-11","2.213","2.553"
"Dominica","-5.788","8.511","-2.713","-3.866","1.376","10.476","0.115","-16.115","14.153","4.676","15.603","3.628","2.877","4.277","3.817","3.937"
"Dominica","-2.033","0.985","-16.067","6.655","-11.026","-0.998","-7.785","5.803","7.233","2.117","5.173","3.151","2.511","3.645","3.775","3.894"
"Dominica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dominica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dominica","0.071","0.071","0.071","0.071","0.071","0.071","0.071","0.071","0.071","0.071","0.071","0.071","0.071","0.071","0.071","0.071"
"Dominica","0.325","0.357","0.426","0.453","0.472","0.484","0.411","0.409","0.418","0.428","0.437","0.45","0.465","0.48","0.496","0.513"
"Dominica","31.904","32.619","35.862","35.441","35.599","36.031","30.833","30.529","30.035","29.826","29.544","29.361","29.296","29.127","28.965","28.81"
"Dominica","0.315","0.325","0.404","0.444","0.476","0.53","0.469","0.481","0.456","0.476","0.487","0.507","0.526","0.548","0.571","0.595"
"Dominica","30.957","29.691","34.064","34.741","35.909","39.413","35.237","35.903","32.805","33.181","32.929","33.052","33.18","33.272","33.404","33.443"
"Dominica","0.01","0.032","0.021","0.009","-0.004","-0.045","-0.059","-0.072","-0.039","-0.048","-0.05","-0.057","-0.062","-0.068","-0.076","-0.082"
"Dominica","0.947","2.928","1.798","0.7","-0.309","-3.381","-4.404","-5.374","-2.77","-3.354","-3.385","-3.69","-3.884","-4.145","-4.439","-4.633"
"Dominica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dominica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dominica","0.053","0.052","0.044","0.031","0.014","-0.025","-0.038","-0.045","-0.014","-0.022","-0.019","-0.022","-0.024","-0.027","-0.031","-0.035"
"Dominica","5.166","4.743","3.709","2.409","1.032","-1.847","-2.871","-3.388","-0.997","-1.541","-1.252","-1.434","-1.5","-1.668","-1.831","-1.986"
"Dominica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dominica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dominica","0.835","0.848","0.852","0.823","0.829","0.898","0.928","0.971","1.04","1.095","1.152","1.216","1.286","1.363","1.448","1.54"
"Dominica","82.009","77.362","71.765","64.358","62.507","66.804","69.72","72.564","74.744","76.371","77.836","79.342","81.073","82.787","84.644","86.537"
"Dominica","1.019","1.096","1.187","1.279","1.327","1.344","1.332","1.339","1.392","1.434","1.48","1.533","1.587","1.647","1.711","1.779"
"Dominica","-0.076","-0.05","-0.087","-0.13","-0.111","-0.08","-0.068","-0.091","-0.068","-0.068","-0.069","-0.105","-0.1","-0.071","-0.075","-0.079"
"Dominica","-20.887","-12.774","-20.635","-28.347","-22.712","-16.237","-13.543","-18.772","-13.325","-13.055","-12.815","-18.857","-17.347","-11.907","-12.079","-12.237"
"Dominican Republic","1,212.29","1,341.49","1,455.25","1,501.00","1,515.05","1,640.83","1,687.12","1,731.48","1,814.20","1,947.38","2,054.49","2,146.94","2,232.82","2,322.13","2,415.02","2,511.62"
"Dominican Republic","9.222","10.657","8.48","3.144","0.936","8.302","2.821","2.63","4.778","7.341","5.5","4.5","4","4","4","4"
"Dominican Republic","1,088.06","1,269.90","1,455.25","1,656.96","1,729.47","1,978.85","2,218.43","2,377.50","2,558.59","2,786.23","2,983.56","3,226.95","3,490.27","3,775.08","4,083.13","4,416.31"
"Dominican Republic","36.101","38.254","43.972","48.07","48.136","53.803","58.304","60.53","61.293","64.058","66.575","69.908","73.41","77.088","80.95","85.005"
"Dominican Republic","89.752","94.663","100","110.39","114.153","120.601","131.492","137.311","141.031","143.076","145.222","150.304","156.317","162.57","169.072","175.835"
"Dominican Republic","135,177.44","147,880.36","158,627.00","161,752.87","161,516.39","173,108.67","176,105.57","178,853.97","185,412.73","197,034.00","205,646.91","212,601.85","218,740.37","225,056.12","231,554.23","238,239.97"
"Dominican Republic","121,324.54","139,988.25","158,627.00","178,559.57","184,375.31","208,770.22","231,565.41","245,585.45","261,488.94","281,907.59","298,644.02","319,550.15","341,928.19","365,872.81","391,494.23","418,909.88"
"Dominican Republic","4,025.42","4,216.93","4,793.05","5,180.17","5,131.67","5,676.27","6,085.89","6,252.48","6,264.14","6,481.31","6,663.87","6,922.69","7,191.73","7,471.22","7,761.57","8,063.20"
"Dominican Republic","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Dominican Republic","72.978","83.238","92.699","97.489","99.148","108.692","114.065","119.221","126.953","138.511","147.563","156.037","165.106","175.238","186.208","197.832"
"Dominican Republic","8,137.52","9,175.76","10,104.48","10,505.72","10,570.03","11,467.06","11,906.40","12,314.97","12,974.68","14,014.41","14,770.55","15,451.60","16,174.81","16,983.72","17,853.81","18,765.37"
"Dominican Republic","0.109","0.115","0.118","0.118","0.119","0.123","0.121","0.121","0.123","0.127","0.13","0.132","0.132","0.132","0.132","0.132"
"Dominican Republic","14.909","15.256","15.699","16.996","17.443","18.206","19.449","19.942","20.154","20.116","20.219","20.681","21.14","21.543","21.928","22.324"
"Dominican Republic","26.315","28.003","28.413","30.098","23.949","26.657","25.064","23.054","21.823","21.535","20.253","20.29","20.122","20.122","20.122","20.122"
"Dominican Republic","24.794","24.613","23.457","20.697","19.106","19.211","17.588","16.494","17.684","18.373","17.882","17.748","16.853","16.297","16.09","15.92"
"Dominican Republic","71.438","76.848","81.57","90.252","91.554","97.349","105.584","109.485","114.774","118.216","119.557","123.767","128.718","133.867","139.221","144.79"
"Dominican Republic","4.19","7.573","6.144","10.644","1.442","6.33","8.459","3.695","4.831","2.999","1.134","3.522","4","4","4","4"
"Dominican Republic","74.484","78.208","85.151","88.997","94.128","100","107.76","111.97","116.31","118.15","120.485","124.71","129.698","134.886","140.281","145.893"
"Dominican Republic","7.437","5","8.878","4.517","5.765","6.238","7.76","3.907","3.876","1.582","1.976","3.507","4","4","4","4"
"Dominican Republic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dominican Republic","14.776","14.885","4.645","4.605","-11.666","12.719","-1.011","0.384","-2.894","4.854","10.415","6.056","5.991","5.134","4.823","4.755"
"Dominican Republic","14.291","16.023","4.142","4.003","-12.112","5.513","1.537","0.384","-2.655","5.519","11.566","6.219","5.999","5.194","4.889","4.811"
"Dominican Republic","-9.868","7.468","-2.046","-5.178","-5.085","11.8","7.541","6.031","8.151","8.995","4.304","5.149","3.789","3.706","4.201","4.274"
"Dominican Republic","-0.825","0.626","-2.947","-6.468","-9.169","14.339","13.425","6.635","8.25","7.966","4.114","5.211","3.278","2.866","3.728","4.402"
"Dominican Republic","6.41","5.491","5.008","4.638","5.31","5.001","5.783","6.445","7.019","6.4","5.65","5.4","5.4","5.4","5.4","5.4"
"Dominican Republic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dominican Republic","8.968","9.071","9.174","9.28","9.38","9.479","9.58","9.681","9.785","9.883","9.99","10.098","10.208","10.318","10.43","10.542"
"Dominican Republic","159.706","191.955","238.86","249.843","229.702","259.204","285.047","323.479","372.489","419.491","527.86","471.105","506.058","544.332","585.483","633.258"
"Dominican Republic","14.678","15.116","16.414","15.078","13.282","13.099","12.849","13.606","14.558","15.056","17.692","14.599","14.499","14.419","14.339","14.339"
"Dominican Republic","164.072","203.835","237.327","303.843","282.076","313.323","352.462","480.01","463.458","504.039","545.36","596.597","652.771","681.379","739.279","800.926"
"Dominican Republic","15.079","16.051","16.308","18.337","16.31","15.834","15.888","20.19","18.114","18.09","18.279","18.488","18.703","18.049","18.106","18.136"
"Dominican Republic","-4.366","-11.88","1.534","-54","-52.373","-54.119","-67.415","-156.531","-90.969","-84.549","-17.5","-125.492","-146.714","-137.047","-153.796","-167.667"
"Dominican Republic","-0.401","-0.936","0.105","-3.259","-3.028","-2.735","-3.039","-6.584","-3.555","-3.035","-0.587","-3.889","-4.204","-3.63","-3.767","-3.797"
"Dominican Republic","-4.827","-14.567","-1.896","-64.384","-42.562","-61.915","-56.802","-162.106","-75.432","-86.791","18.292","-77.155","-95.343","-108.545","-121.244","-130.106"
"Dominican Republic","-0.44","-1.153","-0.132","-3.9","-2.407","-3.174","-2.572","-6.786","-2.931","-3.13","0.617","-2.403","-2.733","-2.876","-2.97","-2.947"
"Dominican Republic","8.947","4.649","23.355","-27.902","-20.416","-18.322","-22.584","-100.312","-31.75","-14.518","69.676","-46.895","-52.44","-33.71","-41.375","-46.157"
"Dominican Republic","0.822","0.366","1.605","-1.684","-1.18","-0.926","-1.018","-4.219","-1.241","-0.521","2.335","-1.453","-1.502","-0.893","-1.013","-1.045"
"Dominican Republic","231.644","246.665","254.944","324.821","393.095","470.04","571.235","724.273","885.382","974.891","992.391","1,117.88","1,264.60","1,401.64","1,555.44","1,723.11"
"Dominican Republic","21.29","19.424","17.519","19.603","22.729","23.753","25.75","30.464","34.604","34.99","33.262","34.642","36.232","37.129","38.094","39.017"
"Dominican Republic","231.644","246.665","254.944","324.821","393.095","470.04","571.235","724.273","885.382","974.891","992.391","1,117.88","1,264.60","1,401.64","1,555.44","1,723.11"
"Dominican Republic","21.29","19.424","17.519","19.603","22.729","23.753","25.75","30.464","34.604","34.99","33.262","34.642","36.232","37.129","38.094","39.017"
"Dominican Republic","1,088.06","1,269.90","1,455.25","1,656.96","1,729.47","1,978.85","2,218.43","2,377.50","2,558.59","2,786.23","2,983.56","3,226.95","3,490.27","3,775.08","4,083.13","4,416.31"
"Dominican Republic","-0.549","-1.297","-2.179","-4.519","-2.332","-4.006","-4.359","-3.971","-2.537","-2.026","-1.579","-1.776","-2.399","-2.949","-3.264","-3.572"
"Dominican Republic","-1.522","-3.39","-4.957","-9.402","-4.844","-7.446","-7.476","-6.56","-4.139","-3.162","-2.371","-2.541","-3.268","-3.825","-4.032","-4.202"
"Ecuador","47.809","49.915","51.008","54.25","54.558","56.481","60.925","64.106","67.081","69.632","69.203","69.244","69.663","70.528","71.588","72.905"
"Ecuador","5.291","4.404","2.19","6.357","0.566","3.525","7.868","5.22","4.642","3.802","-0.615","0.058","0.606","1.242","1.503","1.839"
"Ecuador","41.507","46.802","51.008","61.763","62.52","69.555","79.277","87.623","94.473","100.543","98.925","101.698","104.773","108.468","112.418","116.105"
"Ecuador","41.507","46.802","51.008","61.763","62.52","69.555","79.277","87.623","94.473","100.543","98.925","101.698","104.773","108.468","112.418","116.105"
"Ecuador","86.818","93.764","100","113.847","114.594","123.148","130.122","136.686","140.834","144.393","142.949","146.87","150.4","153.794","157.034","159.256"
"Ecuador","3,484.32","3,574.37","3,588.31","3,748.42","3,701.72","3,762.34","3,990.79","4,130.25","4,252.43","4,344.51","4,251.11","4,189.28","4,152.29","4,143.01","4,145.72","4,163.46"
"Ecuador","3,025.01","3,351.48","3,588.31","4,267.47","4,241.94","4,633.25","5,192.88","5,645.48","5,988.86","6,273.18","6,076.93","6,152.79","6,245.06","6,371.69","6,510.19","6,630.55"
"Ecuador","3,025.01","3,351.48","3,588.31","4,267.47","4,241.94","4,633.25","5,192.88","5,645.48","5,988.86","6,273.18","6,076.93","6,152.79","6,245.06","6,371.69","6,510.19","6,630.55"
"Ecuador","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Ecuador","105.271","113.283","118.845","128.879","130.594","136.849","150.664","161.45","171.697","181.153","181.805","184.074","188.416","194.675","201.895","210.042"
"Ecuador","7,672.06","8,112.18","8,360.53","8,904.89","8,860.74","9,115.86","9,868.98","10,402.03","10,884.32","11,302.68","11,168.20","11,136.60","11,230.64","11,435.74","11,691.89","11,995.10"
"Ecuador","0.157","0.156","0.151","0.156","0.157","0.155","0.16","0.164","0.166","0.167","0.161","0.155","0.151","0.147","0.143","0.141"
"Ecuador","0.394","0.413","0.429","0.479","0.479","0.508","0.526","0.543","0.55","0.555","0.544","0.552","0.556","0.557","0.557","0.553"
"Ecuador","21.637","22.46","22.705","26.388","25.639","28.037","28.142","27.832","28.77","28.062","24.672","23.92","22.394","21.955","21.882","21.637"
"Ecuador","22.779","26.176","26.402","29.248","26.133","25.757","27.814","27.644","27.729","27.464","22.116","21.115","19.794","19.577","20.031","19.802"
"Ecuador","68.133","70.379","71.984","78.029","82.056","84.971","88.773","93.303","95.843","99.281","103.332","106.372","108.544","110.479","112.246","113.93"
"Ecuador","2.171","3.296","2.281","8.398","5.16","3.552","4.475","5.103","2.721","3.587","4.081","2.941","2.043","1.782","1.6","1.5"
"Ecuador","69.06","71.04","73.4","79.88","83.32","86.09","90.75","94.53","97.08","100.64","104.345","106.954","108.947","110.8","112.462","114.148"
"Ecuador","3.136","2.867","3.322","8.828","4.306","3.325","5.413","4.165","2.698","3.667","3.682","2.5","1.864","1.7","1.5","1.5"
"Ecuador","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ecuador","14.395","9.774","7.055","14.439","-9.919","14.824","3.646","0.795","0","6.406","-16.14","2.268","1.454","1.758","0.049","0.547"
"Ecuador","17.72","11.174","7.783","17.269","-11.083","17.916","5.192","1.249","0","6.406","-16.14","2.268","1.454","1.758","0.049","0.547"
"Ecuador","8.633","7.126","0.017","2.984","-4.788","-0.237","5.668","4.704","0","7.172","0.915","2.026","3.474","2.17","3.977","2.578"
"Ecuador","11.661","8.916","-0.171","3.619","-6.414","0.83","6.893","4.237","0","7.172","0.915","2.026","3.474","2.17","3.977","2.578"
"Ecuador","7.095","6.687","6.923","5.951","6.471","5.019","4.205","4.121","4.153","3.8","4.65","5.001","4.959","4.724","4.583","4.568"
"Ecuador","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ecuador","13.721","13.965","14.215","14.473","14.738","15.012","15.266","15.521","15.775","16.027","16.279","16.529","16.777","17.023","17.268","17.511"
"Ecuador","9.146","11.263","13.451","22.062","18.378","23.186","31.19","34.57","37.26","39.016","35.066","34.267","35.005","36.273","37.801","38.88"
"Ecuador","22.034","24.064","26.37","35.72","29.396","33.334","39.343","39.452","39.44","38.805","35.447","33.695","33.41","33.441","33.626","33.487"
"Ecuador","8.88","9.928","12.554","21.762","20.61","24.123","31.195","35.394","41.607","44.411","40.129","37.999","37.037","37.839","38.581","39.377"
"Ecuador","21.393","21.212","24.612","35.235","32.966","34.681","39.349","40.393","44.042","44.171","40.565","37.364","35.35","34.885","34.319","33.915"
"Ecuador","0.266","1.335","0.897","0.3","-2.232","-0.937","-0.005","-0.824","-4.348","-5.395","-5.062","-3.732","-2.032","-1.567","-0.78","-0.497"
"Ecuador","0.641","2.853","1.758","0.485","-3.57","-1.347","-0.006","-0.94","-4.602","-5.366","-5.117","-3.67","-1.94","-1.444","-0.693","-0.428"
"Ecuador","0.988","2.133","1.416","-0.638","-0.615","0.204","-0.581","-1.382","-4.653","-5.157","-2.222","0.581","2.217","2.398","3.099","3.588"
"Ecuador","2.409","4.614","2.757","-1.048","-0.962","0.285","-0.732","-1.589","-4.992","-5.205","-2.207","0.553","2.034","2.126","2.656","2.984"
